geoid,index,latitude,longitude,area_in_m,confidence,geometry,plus_code,taxable,tax
28040,28040,5.75425158,-0.229066,53.7887,0.797,"POLYGON ((-0.229042280643061 5.75420853766974, -0.229114981405634 5.75424830347437, -0.229089723025444 5.7542946292442, -0.229017022261761 5.75425486343469, -0.229042280643061 5.75420853766974))",6CQXQQ3C+P935,0,0
48427,48427,5.75157039,-0.22772067,63.8472,0.7679,"POLYGON ((-0.227698357721597 5.7515245114091, -0.227764954104442 5.75154514806529, -0.22774298509355 5.75161627170045, -0.227676388705175 5.7515956350379, -0.227698357721597 5.7515245114091))",6CQXQQ2C+JWCX,0,0
180682,180682,5.75288194,-0.22786721,129.7475,0.9128,"POLYGON ((-0.227840412904955 5.75281325519675, -0.227927429251112 5.75283950718731, -0.227894011640886 5.75295063021703, -0.227806995284317 5.75292437821384, -0.227840412904955 5.75281325519675))",6CQXQQ3C+5V26,0,0
32740,32740,5.75542728,-0.22704409,77.7089,0.6934,"POLYGON ((-0.227040813560629 5.75536546581647, -0.22709836143667 5.75542559880514, -0.227030787625448 5.75549047434701, -0.226999846911634 5.75545814373707, -0.227027591723019 5.7554315068005, -0.227000984565723 5.75540370441604, -0.227040813560629 5.75536546581647))",6CQXQQ4F+55G4,0,0
99384,99384,5.75460244,-0.23640976,109.6762,0.8888,"POLYGON ((-0.236411901332629 5.75453082769529, -0.23647300681874 5.75456897252967, -0.236407619114229 5.75467405443122, -0.236346513627889 5.75463590958595, -0.236411901332629 5.75453082769529))",6CQXQQ37+RCW5,0,0
92791,92791,5.75568589,-0.22959425,32.9786,0.7863,"POLYGON ((-0.229572862479092 5.75565528665689, -0.229629491359576 5.75567363883354, -0.229615648010424 5.75571649144755, -0.229559019127404 5.75569813926766, -0.229572862479092 5.75565528665689))",6CQXQQ4C+75CH,0,0
63278,63278,5.75657915,-0.23318844,54.1097,0.6713,"POLYGON ((-0.233205855734091 5.75652342996516, -0.233237680043004 5.75654789791429, -0.233171029250344 5.75663486422104, -0.233139204943094 5.75661039626751, -0.233205855734091 5.75652342996516))",6CQXQQ48+JPM5,0,0
209388,209388,5.75662954,-0.23311714,45.0327,0.6554,"POLYGON ((-0.233130127642544 5.75657896210646, -0.233160697449629 5.75660082901735, -0.233104154166899 5.75668012852814, -0.233073584360666 5.75665826161327, -0.233130127642544 5.75657896210646))",6CQXQQ48+MQ23,0,0
157712,157712,5.75705179,-0.22977366,47.001,0.7936,"POLYGON ((-0.229725753788069 5.75705262768423, -0.229763754439554 5.75700952103781, -0.229825579263323 5.75706419660003, -0.229805622475016 5.75708683490406, -0.229780306174777 5.75706444611476, -0.229762262309108 5.75708491446104, -0.229725753788069 5.75705262768423))",6CQXQQ4C+R3H2,0,0
30388,30388,5.75861639,-0.23140619,37.5861,0.7523,"POLYGON ((-0.231419724075576 5.75857362427417, -0.231447444581082 5.75859890795516, -0.231392663339478 5.75865916028788, -0.231364942835912 5.75863387660394, -0.231419724075576 5.75857362427417))",6CQXQQ59+CCXJ,0,0
92333,92333,5.75905027,-0.23084401,13.0551,0.7709,"POLYGON ((-0.230860009587934 5.75903198910338, -0.230853424582597 5.75907267854094, -0.230828011202243 5.75906855265263, -0.230834596208664 5.75902786321614, -0.230860009587934 5.75903198910338))",6CQXQQ59+JMC5,0,0
222780,222780,5.7590954,-0.23328863,169.7799,0.9041,"POLYGON ((-0.233371300420783 5.7590696311106, -0.233330910590183 5.75915894813935, -0.233279014421021 5.75913540558505, -0.233267099234791 5.75916175450816, -0.233208165737679 5.75913501948107, -0.233260470763021 5.75901935354435, -0.233371300420783 5.7590696311106))",6CQXQQ58+JMPX,0,0
154951,154951,5.75926119,-0.22939578,25.4134,0.818,"POLYGON ((-0.229385886760445 5.75923055007351, -0.229426998607457 5.75925347670418, -0.229405675886918 5.75929183413886, -0.22936456403935 5.75926890750567, -0.229385886760445 5.75923055007351))",6CQXQQ5C+P65F,0,0
215814,215814,5.7601791,-0.23012491,33.9476,0.8554,"POLYGON ((-0.230157541585033 5.76015529317394, -0.230127567431565 5.7602194541015, -0.230092283061199 5.760202917834, -0.230122257215614 5.76013875691077, -0.230157541585033 5.76015529317394))",6CQXQQ69+3XC2,0,0
28146,28146,5.75594566,-0.22737335,6.9438,0.7034,"POLYGON ((-0.227378280476131 5.7559295894843, -0.227389230355076 5.75595111964702, -0.227368415197877 5.75596173970765, -0.227357465319901 5.75594020954482, -0.227378280476131 5.7559295894843))",6CQXQQ4F+93CR,0,0
115763,115763,5.75650153,-0.22082654,29.3018,0.7684,"POLYGON ((-0.220853464459759 5.75652512622383, -0.220794654961649 5.75651781205889, -0.2207968125483748 5.756500408609441, -0.2208568795397237 5.756497579605467, -0.220853464459759 5.75652512622383))",6CQXQQ4H+JM34,0,0
210407,210407,5.75688969,-0.22831859,114.6987,0.7969,"POLYGON ((-0.228277892230727 5.7568157174232, -0.228397707947857 5.75691894468911, -0.22835929833544 5.75696366894569, -0.228239482624622 5.75686044166947, -0.228277892230727 5.7568157174232))",6CQXQQ4C+QM3H,0,0
125930,125930,5.75810023,-0.22752826,70.9448,0.8845,"POLYGON ((-0.227507333624508 5.75804911018196, -0.227569769124278 5.75806384160137, -0.227549187009586 5.75815135186572, -0.227486751502922 5.7581366204397, -0.227507333624508 5.75804911018196))",6CQXQQ5C+6XX2,0,0
29613,29613,5.75867575,-0.22737475,420.0032,0.8551,"POLYGON ((-0.2273619 5.7585186, -0.2274975 5.7587316, -0.2273698 5.7588132, -0.2272535 5.7586307, -0.2273501 5.758569, -0.2273307 5.7585385, -0.2273619 5.7585186))",6CQXQQ5F+F3C2,0,0
210677,210677,5.75885624,-0.22392579,98.4004,0.7871,"POLYGON ((-0.223920182187044 5.75878308904428, -0.223971669527947 5.75880737899086, -0.223942843455401 5.758868676134, -0.223969853742398 5.75888141865319, -0.223949542472054 5.75892460950171, -0.223871044840363 5.75888757702629, -0.223920182187044 5.75878308904428))",6CQXQQ5G+GCW7,0,0
94373,94373,5.75894936,-0.22051224,1322.5308,0.8927,"POLYGON ((-0.2204566 5.7585682, -0.2205188 5.758567, -0.2205193 5.7585881, -0.2205545 5.7585874, -0.2205572 5.7587204, -0.2205219 5.7587211, -0.2205223 5.7587377, -0.2205575 5.758737, -0.2205604 5.758876, -0.2205251 5.7588767, -0.2205253 5.7588898, -0.2205887 5.7588885, -0.2205904 5.7589727, -0.2205623 5.7589732, -0.2205632 5.7590179, -0.2206176 5.7590168, -0.2206204 5.7591555, -0.220566 5.7591566, -0.2205664 5.7591748, -0.2206208 5.7591737, -0.2206236 5.7593117, -0.2205692 5.7593128, -0.2205694 5.759322, -0.2204719 5.759324, -0.2204657 5.7590199, -0.2204466 5.7590203, -0.2204437 5.7588784, -0.2204094 5.7588791, -0.2204035 5.7585904, -0.220457 5.7585893, -0.2204566 5.7585682))",6CQXQQ5H+HQHW,0,0
136753,136753,5.75960426,-0.22476684,41.7803,0.7591,"POLYGON ((-0.224815679418207 5.7595885234165, -0.224777757863336 5.75964314329149, -0.224716536478972 5.75959982248438, -0.224735833055284 5.75957246560734, -0.224774781149495 5.75960002563143, -0.224793858847858 5.7595729790531, -0.224815679418207 5.7595885234165))",6CQXQQ5G+R3X3,0,0
148929,148929,5.75968827,-0.22402619,31.4171,0.7503,"POLYGON ((-0.224036550635232 5.75964784364225, -0.224062861065372 5.75966844058761, -0.224015840148451 5.75972869595258, -0.223989529719105 5.75970809900475, -0.224036550635232 5.75964784364225))",6CQXQQ5G+V9HC,0,0
30372,30372,5.7602003,-0.22436667,18.6382,0.7754,"POLYGON ((-0.224350334380276 5.76017792631337, -0.224391294223201 5.76018764563268, -0.224383009915323 5.76022266896188, -0.224342050070525 5.76021294964094, -0.224350334380276 5.76017792631337))",6CQXQQ6G+37J3,0,0
132719,132719,5.76074562,-0.22536685,89.9577,0.8985,"POLYGON ((-0.225305542929109 5.76073192534867, -0.225356234988464 5.76068361797973, -0.225428158246518 5.76075933155519, -0.225377466180353 5.76080763893018, -0.225305542929109 5.76073192534867))",6CQXQQ6F+7VRV,0,0
191968,191968,5.7607479,-0.22302608,43.8667,0.8779,"POLYGON ((-0.223035716706273 5.76069994919535, -0.223068225352636 5.76072319153462, -0.223016438371961 5.76079585523767, -0.222983929725338 5.7607726128954, -0.223035716706273 5.76069994919535))",6CQXQQ6G+7QXR,0,0
174811,174811,5.76162328,-0.22538461,20.0353,0.6521,"POLYGON ((-0.225412293736923 5.76159764613573, -0.22542196080987 5.76161810752046, -0.225356927729276 5.76164893022564, -0.225347260659408 5.76162846884102, -0.225412293736923 5.76159764613573))",6CQXQQ6F+JRXW,0,0
101961,101961,5.76245927,-0.2188927,318.8231,0.8461,"POLYGON ((-0.218888820114091 5.76233040837979, -0.218990740202718 5.76237573933235, -0.218896569886387 5.76258813915416, -0.218794649783686 5.76254280816969, -0.218888820114091 5.76233040837979))",6CQXQQ6J+XCQ7,0,0
142697,142697,5.76249821,-0.22256492,51.9251,0.8735,"POLYGON ((-0.222544629643572 5.76245692726299, -0.222605006604048 5.76247573114888, -0.222585216300357 5.76253947690677, -0.222524839335779 5.76252067301581, -0.222544629643572 5.76245692726299))",6CQXQQ6G+XXVX,0,0
190332,190332,5.74757157,-0.22950069,36.609,0.746,"POLYGON ((-0.229478273484711 5.74753966476132, -0.229536443177039 5.74755608919645, -0.229523105076087 5.74760348049818, -0.229464935380642 5.74758705605954, -0.229478273484711 5.74753966476132))",6CQXPQXC+25HX,0,0
21263,21263,5.74909203,-0.22969734,23.45,0.7642,"POLYGON ((-0.229682095655976 5.74906391034606, -0.22972902532244 5.74908795200361, -0.229712584862815 5.74912014733884, -0.229665655196027 5.74909610567931, -0.229682095655976 5.74906391034606))",6CQXPQXC+J4MP,0,0
133998,133998,5.75842455,-0.22489343,13.2153,0.7671,"POLYGON ((-0.224909744134167 5.75840801429924, -0.224911426229373 5.75843923623009, -0.224877119359246 5.758441090415, -0.224875437265891 5.75840986848488, -0.224909744134167 5.75840801429924))",6CQXQQ5G+929V,0,0
211363,211363,5.75872216,-0.22414796,49.0132,0.8222,"POLYGON ((-0.224148595078473 5.75867617089228, -0.224188971986908 5.75872135347421, -0.224167185246336 5.75874088496107, -0.224175668224841 5.75875037758647, -0.224153214544067 5.75877050697222, -0.2241043546614 5.75871583176194, -0.224148595078473 5.75867617089228))",6CQXQQ5G+F8QV,0,0
59949,59949,5.7588324,-0.22489633,12.6073,0.6672,"POLYGON ((-0.22490724639847 5.75881253005282, -0.224916907361308 5.75884186440955, -0.224885399700102 5.75885227417158, -0.22487573873921 5.75882293981509, -0.22490724639847 5.75881253005282))",6CQXQQ5G+G2Q7,0,0
118829,118829,5.75000179,-0.22644399,32.8635,0.8437,"POLYGON ((-0.226439949632693 5.74996529120771, -0.226479622038291 5.74999315520385, -0.226448019763149 5.75003829483345, -0.22640834735805 5.75001043083433, -0.226439949632693 5.74996529120771))",6CQXQQ2F+2C35,0,0
215150,215150,5.75077914,-0.22766508,88.638,0.8754,"POLYGON ((-0.227673370181419 5.75071722153749, -0.227725397143743 5.75076322961436, -0.227656797008341 5.75084105344902, -0.2276047700514 5.75079504536498, -0.227673370181419 5.75071722153749))",6CQXQQ2C+8W84,0,0
189860,189860,5.75127762,-0.22757145,22.1991,0.6703,"POLYGON ((-0.22756162188218 5.75124904745219, -0.227598264420885 5.75126375726482, -0.22758128585219 5.75130618716896, -0.227544643311374 5.75129147735401, -0.22756162188218 5.75124904745219))",6CQXQQ2C+GX74,0,0
236652,236652,5.75141302,-0.2262688,198.7513,0.8166,"POLYGON ((-0.2262044 5.751344, -0.2263601 5.7513737, -0.2263377 5.7514915, -0.2262965 5.7514836, -0.22631 5.7514128, -0.2262712 5.7514054, -0.2262577 5.7514762, -0.226182 5.7514618, -0.2262044 5.751344))",6CQXQQ2F+HF9F,0,0
56136,56136,5.75148415,-0.22827817,31.4017,0.8194,"POLYGON ((-0.228251523715593 5.75145916889957, -0.228309791271281 5.75146589808511, -0.228304814428002 5.75150913061043, -0.22824654686837 5.75150240142231, -0.228251523715593 5.75145916889957))",6CQXQQ2C+HMX6,0,0
8896,8896,5.75290686,-0.2321184,150.4448,0.8126,"POLYGON ((-0.23218192046359 5.75284353437404, -0.232212181850649 5.7528875409337, -0.232074805847588 5.75298231121843, -0.232030272929249 5.75291755075032, -0.2321386380031 5.752842793963, -0.232152909551582 5.75286354786528, -0.23218192046359 5.75284353437404))",6CQXQQ39+5566,0,0
157857,157857,5.75474445,-0.23493863,7.8353,0.7357,"POLYGON ((-0.234953414290836 5.75473446832974, -0.234948586985915 5.75475925854921, -0.234923836326143 5.75475442352786, -0.234928663631915 5.7547296333091, -0.234953414290836 5.75473446832974))",6CQXQQ38+V2VQ,0,0
201117,201117,5.75490119,-0.22819163,64.8302,0.6714,"POLYGON ((-0.228179681551567 5.75484789249818, -0.228233122465413 5.75486573094235, -0.228203591153211 5.75495448466626, -0.228150150234646 5.75493664621576, -0.228179681551567 5.75484789249818))",6CQXQQ3C+XP75,0,0
168086,168086,5.75510609,-0.22921673,108.6646,0.8514,"POLYGON ((-0.229153233968505 5.75505812428814, -0.229295640792449 5.75509613172582, -0.229280233010873 5.75515404646161, -0.22913782617717 5.75511603901385, -0.229153233968505 5.75505812428814))",6CQXQQ4C+28V6,0,0
193812,193812,5.7557005,-0.22822501,8.9025,0.6673,"POLYGON ((-0.228232639931924 5.75568302989499, -0.228241858545412 5.75570935913536, -0.22821738342045 5.75571795595576, -0.228208164808304 5.75569162671548, -0.228232639931924 5.75568302989499))",6CQXQQ4C+7PJ5,0,0
110634,110634,5.75571067,-0.22645038,81.1415,0.883,"POLYGON ((-0.226451165113775 5.75565319206182, -0.226507765858614 5.75570958955081, -0.22644959361273 5.75576815801755, -0.226392992873403 5.75571176052286, -0.226451165113775 5.75565319206182))",6CQXQQ4F+7CMG,0,0
109771,109771,5.75621188,-0.22804675,140.6159,0.8846,"POLYGON ((-0.228024897116879 5.75612673525092, -0.228119235533968 5.75620628994824, -0.228041319871641 5.75629897984287, -0.22799250619892 5.75625781572523, -0.228030459067985 5.75621266630754, -0.227984934329841 5.75617427571646, -0.228024897116879 5.75612673525092))",6CQXQQ4C+FQPG,0,0
160007,160007,5.75625366,-0.23050804,397.9116,0.9279,"POLYGON ((-0.230497172270057 5.75611960429733, -0.230623056047336 5.75618424182735, -0.230518912479235 5.75638771270725, -0.230393028691553 5.75632307513903, -0.230497172270057 5.75611960429733))",6CQXQQ49+GQ54,0,0
30720,30720,5.75655235,-0.22678679,14.9291,0.6912,"POLYGON ((-0.226783758913406 5.75652782042762, -0.226810843184631 5.75654685962709, -0.226789807854229 5.75657687903885, -0.22676272358342 5.75655783983817, -0.226783758913406 5.75652782042762))",6CQXQQ4F+J7G5,0,0
130788,130788,5.75659121,-0.22675606,19.2363,0.7201,"POLYGON ((-0.226782985751544 5.75658212578067, -0.226757883609237 5.75661961745762, -0.226729114317598 5.75660029379519, -0.226754216459598 5.75656280211998, -0.226782985751544 5.75658212578067))",6CQXQQ4F+J7QQ,0,0
34104,34104,5.75707842,-0.23038682,6.6844,0.6514,"POLYGON ((-0.230401256405178 5.75707042561874, -0.230396252740829 5.75709199990987, -0.230372356748364 5.75708644009501, -0.230377360413385 5.75706486580448, -0.230401256405178 5.75707042561874))",6CQXQQ49+RRQ4,0,0
175592,175592,5.75720727,-0.22797056,92.0033,0.8889,"POLYGON ((-0.227962307488113 5.75714576681301, -0.228028366151638 5.75718494105614, -0.227978812781045 5.75726876840261, -0.227912754117135 5.75722959415148, -0.227962307488113 5.75714576681301))",6CQXQQ4C+VRJ9,0,0
123902,123902,5.75770322,-0.22927894,68.1896,0.8774,"POLYGON ((-0.22928360377383 5.75764838769253, -0.229330977819049 5.7576855825185, -0.22927425838969 5.75775805487056, -0.229226884346747 5.75772086003881, -0.22928360377383 5.75764838769253))",6CQXQQ5C+37Q2,0,0
96633,96633,5.75907228,-0.22494276,95.5038,0.7939,"POLYGON ((-0.224879238128783 5.75904482736584, -0.224930469832279 5.75899834950589, -0.224971967919649 5.75904423772936, -0.224952543003444 5.75906186018877, -0.225006951802016 5.75912202495759, -0.224975145006915 5.75915088036404, -0.224879238128783 5.75904482736584))",6CQXQQ5G+J2FX,0,0
205479,205479,5.75913124,-0.22517707,74.2105,0.8203,"POLYGON ((-0.225160535000502 5.75907679082095, -0.225233620892434 5.75913483260317, -0.225193417430869 5.75918561774116, -0.225120639473822 5.75912782050039, -0.225160535000502 5.75907679082095))",6CQXQQ5F+MW47,0,0
10046,10046,5.75968479,-0.22529288,23.5403,0.7581,"POLYGON ((-0.225261194079986 5.75967358845997, -0.225285441105712 5.75965196082824, -0.225324574687354 5.75969597358957, -0.225300327659911 5.75971760122278, -0.225261194079986 5.75967358845997))",6CQXQQ5F+VVG8,0,0
110801,110801,5.75982656,-0.2244341,34.4427,0.807,"POLYGON ((-0.224422286157501 5.75979053687702, -0.224471801854408 5.75982298119209, -0.224445986579016 5.75986250514331, -0.224396375500525 5.75983020685738, -0.224422286157501 5.75979053687702))",6CQXQQ5G+W6P2,0,0
106397,106397,5.7600024,-0.22413387,66.5768,0.7854,"POLYGON ((-0.224128084458768 5.75995042349235, -0.22418607744742 5.76000374901394, -0.224139661266648 5.76005438844192, -0.224081668281916 5.76000106291549, -0.224128084458768 5.75995042349235))",6CQXQQ6G+2854,0,0
162238,162238,5.76007645,-0.22300328,45.8127,0.87,"POLYGON ((-0.222989629735455 5.76003549584025, -0.223044138110395 5.7600626637064, -0.223016931346373 5.76011742371652, -0.222962422970035 5.76009025584592, -0.222989629735455 5.76003549584025))",6CQXQQ6G+2QQ5,0,0
62239,62239,5.76072709,-0.22220984,38.6552,0.6558,"POLYGON ((-0.222234406984893 5.76067886517415, -0.222256413052592 5.76069962392645, -0.222185259896084 5.76077529209711, -0.22216325383091 5.76075453334174, -0.222234406984893 5.76067886517415))",6CQXQQ6H+74V3,0,0
236342,236342,5.7607925,-0.22380812,22.7456,0.7552,"POLYGON ((-0.223812342388548 5.76076200776548, -0.223838768774261 5.76079016217893, -0.223803907741923 5.76082298752546, -0.223777481357851 5.7607948331105, -0.223812342388548 5.76076200776548))",6CQXQQ6G+8F8J,0,0
91746,91746,5.76118086,-0.22456685,96.5331,0.8314,"POLYGON ((-0.224565688129625 5.76111774480362, -0.224628797443059 5.7611692091838, -0.224568014729575 5.7612439820401, -0.224504905419823 5.76119251765203, -0.224565688129625 5.76111774480362))",6CQXQQ6G+F5F9,0,0
214418,214418,5.76164373,-0.22388888,13.7067,0.6849,"POLYGON ((-0.223886220262969 5.76162005716039, -0.223911629743363 5.76163677314057, -0.223891540666955 5.76166740690719, -0.223866131186397 5.76165069092601, -0.223886220262969 5.76162005716039))",6CQXQQ6G+MC5P,0,0
121113,121113,5.75860105,-0.23453479,15.0891,0.7733,"POLYGON ((-0.23454019596751 5.75857414321532, -0.234559831492542 5.75858989884809, -0.234529399120244 5.75862794613435, -0.234509763595143 5.7586121905002, -0.23454019596751 5.75857414321532))",6CQXQQ58+C5W5,0,0
21033,21033,5.7589474,-0.22835362,86.195,0.8472,"POLYGON ((-0.228367143051654 5.75888956271132, -0.228409647792829 5.75896686071224, -0.2283400997457 5.75900522566317, -0.228297595015706 5.75892792765993, -0.228367143051654 5.75888956271132))",6CQXQQ5C+HMCW,0,0
183006,183006,5.75897612,-0.22542377,17.5347,0.6892,"POLYGON ((-0.22540566730596 5.75894941409007, -0.225455207189486 5.75898318715406, -0.225441845071066 5.75900284973102, -0.225392305188651 5.75896907666492, -0.22540566730596 5.75894941409007))",6CQXQQ5F+HRW3,0,0
206255,206255,5.75926407,-0.23101062,51.0145,0.882,"POLYGON ((-0.230977408914806 5.75922782367377, -0.231058728547266 5.75925415571465, -0.2310438260265 5.75930032475427, -0.230962506390519 5.75927399270744, -0.230977408914806 5.75922782367377))",6CQXQQ59+PH5G,0,0
55282,55282,5.75943208,-0.2258095,17.0534,0.7899,"POLYGON ((-0.22579822484981 5.75940716253404, -0.225836788729795 5.75943091384562, -0.225820774898041 5.7594569974926, -0.225782211017874 5.75943324617954, -0.22579822484981 5.75940716253404))",6CQXQQ5F+QMG6,0,0
